Parescer	Parescer	np1	Parescer	Parescer	0
,	,	,	,	,	0
como	como	fw-it	como	como	0
lo	lo	uh	lo	lo	0
he	he	pns31	he	he	0
pedido	pedido	n1	pedido	pedido	0
en	en	fw-fr	en	en	0
las	las	fw-fr	las	las	0
relaciones	relaciones	fw-la	relaciones	relaciones	0
,	,	,	,	,	0
que	que	fw-fr	que	que	0
he	he	pns31	he	he	0
embiado	embiado	n1	embiado	embiado	0
a	a	dt	a	a	0
su	su	n1	sum	sum	0
Magestad	Magestad	fw-es	Magestad	magestad	0
en	en	fw-fr	en	en	0
7	7	crd	7	7	0
de	de	fw-fr	de	de	0
manjo	manjo	fw-es	manjo	manjo	0
deste	deste	fw-fr	deste	deste	0
anno	anno	fw-la	anno	anno	0
1585.	1585.	crd	1585.	1585.	1
Que	Que	fw-fr	Que	que	0
se	se	fw-mi	se	se	0
provean	provean	fw-mi	provean	provean	0
las	las	fw-fr	las	las	0
galeras	galeras	n2-av	galeras	galera	0
por	por	fw-es	por	por	0
quatro	quatro	fw-mi	quatro	quatro	0
meses	meses	fw-es	meses	meses	0
:	:	:	:	:	0
y	y	fw-es	y	y	0
vengan	vengan	fw-es	vengan	vengan	0
otras	otras	fw-la	otras	otras	0
seys	seys	n2	seys	sey	0
de	de	fw-la	de	de	0
Espanna	Espanna	fw-la	Espanna	espanna	0
a	a	dt	a	a	0
este	este	fw-la	este	este	0
Rio	Rio	np1	Rio	Rio	0
con	con	vvi	con	con	0
120	120	crd	120	120	0
soldados	soldados	n2	soldados	soldado	0
por	por	fw-es	por	por	0
galera	galera	fw-la	galera	galera	0
,	,	,	,	,	0
para	para	fw-it	para	para	0
que	que	fw-fr	que	que	0
los	los	fw-la	los	los	0
pueden	pueden	n1	pueden	pueden	0
repartir	repartir	fw-fr	repartir	repartir	0
,	,	,	,	,	0
en	en	fw-fr	en	en	0
las	las	fw-fr	las	las	0
ocho	ocho	fw-es	ocho	ocho	0
que	que	fw-fr	que	que	0
estan	estan	fw-mi	estan	estan	0
aca	aca	fw-la	aca	aca	0
.	.	.	.	.	1
Y	Y	zz	Y	y	0
en	en	fw-fr	en	en	0
caso	caso	n1	caso	caso	0
que	que	fw-fr	que	que	0
esto	esto	fw-la	esto	esto	0
se	se	fw-mi	se	se	0
ay	ay	uh	ay	ay	0
,	,	,	,	,	0
que	que	fw-fr	que	que	0
le	le	fw-fr	le	le	0
armada	armada	n1	armada	armada	0
Inglesa	Inglesa	fw-es	Inglesa	inglesa	0
no	no	dx	no	no	0
passe	passe	vvi	pass	pass	0
a	a	dt	a	a	0
las	las	fw-fr	las	las	0
Indias	Indias	npg1	Indias	India	0
,	,	,	,	,	0
y	y	fw-mi	y	y	0
se	se	fw-mi	se	se	0
ocupen	ocupen	fw-mi	ocupen	ocupen	0
en	en	fw-fr	en	en	0
lo	lo	uh	lo	lo	0
deste	deste	fw-fr	deste	deste	0
Reyno	Reyno	uh	Reyno	reyno	0
,	,	,	,	,	0
porque	porque	fw-es	porque	porque	0
havre	havre	np1-n	havre	havre	0
navios	navios	fw-gr	navios	navios	0
de	de	fw-fr	de	de	0
Ingleses	Ingleses	fw-es	Ingleses	ingleses	0
,	,	,	,	,	0
que	que	fw-fr	que	que	0
acuden	acuden	n1	acuden	acuden	0
a	a	dt	a	a	0
lo	lo	uh	lo	lo	0
uno	uno	fw-fr	uno	uno	0
y	y	fw-fr	y	y	0
a	a	dt	a	a	0
lo	lo	uh	lo	lo	0
otro	otro	fw-la	otro	otro	0
,	,	,	,	,	0
sera	sera	fw-it	sera	sera	0
formoso	formoso	fw-la	formoso	formoso	0
hazer	hazer	fw-es	hazer	hacer	0
otra	otra	fw-mi	otra	otra	0
armada	armada	n1	armada	armada	0
para	para	fw-mi	para	para	0
lo	lo	uh	lo	lo	0
de	de	fw-la	de	de	0
las	las	fw-la	las	las	0
Indias	Indias	npg1	Indias	India	0
,	,	,	,	,	0
de	de	dt	the	the	0
doze	doze	n1	doze	dose	0
naos	naos	n1	naos	naos	0
,	,	,	,	,	0
quatro	quatro	fw-la	quatro	quatro	0
patajes	patajes	fw-la	patajes	patajes	0
,	,	,	,	,	0
y	y	fw-mi	y	y	0
mil	mil	vmb	mil	will	0
y	y	p-acp	y	in	0
quinjentos	quinjentos	n2	quinjentos	quinjento	0
soldados	soldados	n2	soldados	soldado	0
.	.	.	.	.	1
Todo	Todo	fw-es	Todo	todo	0
esto	esto	fw-la	esto	esto	0
,	,	,	,	,	0
me	me	pno11	me	i	0
paresce	paresce	vvi	paresce	paresce	0
,	,	,	,	,	0
conviene	conviene	vvn	conviene	conviene	0
al	al	d	all	all	0
servicio	servicio	fw-la	servicio	servicio	0
de	de	fw-fr	de	de	0
su	su	n1	sum	sum	0
Majestad	Majestad	vvn	Majestad	majestad	0
,	,	,	,	,	0
se	se	fw-la	se	se	0
prevega	prevega	vvd	prevega	prevega	0
y	y	zz	y	y	0
apercibiese	apercibiese	n1	apercibiese	apercibiese	0
con	con	fw-mi	con	con	0
mucha	mucha	fw-mi	mucha	mucha	0
diligencia	diligencia	fw-it	diligencia	diligencia	0
y	y	fw-mi	y	y	0
cuidado	cuidado	n1	cuidado	cuidado	0
,	,	,	,	,	0
proveiendo	proveiendo	fw-es	proveiendo	proveiendo	0
del	del	fw-it	del	del	0
dinero	dinero	fw-it	dinero	dinero	0
necessario	necessario	fw-la	necessario	necessario	0
para	para	fw-it	para	para	0
ello	ello	fw-it	ello	ello	0
,	,	,	,	,	0
sin	sin	n1	since	sin	0
que	que	fw-fr	que	que	0
se	se	fw-la	se	se	0
aguarde	aguarde	fw-fr	aguarde	aguarde	0
lo	lo	uh	lo	lo	0
uno	uno	uh	uno	uno	0
a	a	dt	a	a	0
lo	lo	uh	lo	lo	0
otro	otro	fw-la	otro	otro	0
,	,	,	,	,	0
sino	sino	n1	sino	sino	0
que	que	fw-fr	que	que	0
todo	todo	fw-es	todo	todo	0
se	se	fw-es	se	se	0
haga	haga	fw-la	haga	haga	0
sin	sin	n1	since	sin	0
deserirlo	deserirlo	fw-la	deserirlo	deserirlo	0
:	:	:	:	:	0
Remitiendo	Remitiendo	fw-es	Remitiendo	remitiendo	0
me	me	pno11	me	i	0
en	en	fw-fr	en	en	0
todo	todo	fw-es	todo	todo	0
a	a	fw-es	a	a	0
mejor	mejor	fw-la	mejor	mejor	0
parescer	parescer	fw-la	parescer	parescer	0
.	.	.	.	.	1
Hecha	Hecha	np1	Hecha	Hecha	0
en	en	fw-fr	en	en	0
Lisboa	Lisboa	np1	Lisboa	Lisboa	0
a	a	dt	a	a	0
26	26	crd	26	26	0
de	de	fw-la	de	de	0
Otubre	Otubre	fw-la	Otubre	otubre	0
de	de	fw-fr	de	de	0
1585.	1585.	crd	1585.	1585.	1
Annos	Annos	fw-la	Annos	annos	0
.	.	.	.	.	1
The	The	dt	The	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
Don	Don	n1	DONE	don	0
Alvaro	Alvaro	np1	Alvaro	Alvero	0
Ba^an	Ba^an	n1	Ba^an	ba^an	0
,	,	,	,	,	0
Marques	Marques	n2	Marks	mark	0
of	of	pp-f	of	of	0
Santa	Santa	np1	Santa	Santa	0
Cruz	Cruz	np1	Cruz	Cruz	0
,	,	,	,	,	0
and	and	cc	and	and	0
high	high	j	high	high	0
Admirall	Admirall	n1	Admiral	admiral	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
armie	armie	n1	army	army	0
of	of	pp-f	of	of	0
sir	sir	n1	sir	sir	0
Francis	Francis	np1	Francis	Francis	0
Drake	Drake	np1	Drake	Drake	0
lying	lying	vvg	lying	lie	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Isles	Isles	n2	Isles	isle	0
of	of	pp-f	of	of	0
Bayona	Bayona	np1	Bayona	Bayona	0
in	in	p-acp	in	in	0
Galicia	Galicia	np1	Galicia	Galicia	0
,	,	,	,	,	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
Lisbon	Lisbon	np1	Lisbon	Lisbon	0
the	the	dt	the	the	0
26	26	crd	26	26	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
1585.	1585.	crd	1585.	1585.	1
THat	THat	cst	THat	that	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
seemeth	seemeth	vvz	seems	seem	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
English	English	jp	English	english	0
army	army	n1	army	army	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
seeke	seeke	vvb	seek	seek	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np1	Indies	Indies	0
,	,	,	,	,	0
and	and	cc	and	and	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Francis	Francis	np1	Francis	Francis	0
Drake	Drake	np1	Drake	Drake	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
once	once	a-acp	once	once	0
before	before	p-acp	before	before	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
thirty	thirty	crd	thirty	thirty	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
galeons	galeons	n2	galleons	galleon	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
and	and	cc	and	and	0
shalops	shalops	n2	shalops	shalop	0
with	with	p-acp	with	with	0
oares	oares	n2	oars	oar	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
5000	5000	crd	5000	5000	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
Bayona	Bayona	np1	Bayona	Bayona	0
thinke	thinke	vvb	think	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
,	,	,	,	,	0
is	is	vbz	is	be	0
as	as	c-acp	as	as	0
followeth	followeth	vvz	follows	follow	0
.	.	.	.	.	1
They	They	pns32	They	they	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
their	their	po32	their	their	0
course	course	n1	course	course	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Brasil	Brasil	np1	Brasil	Brasil	0
in	in	p-acp	in	in	0
23	23	crd	23	23	0
degrees	degrees	n2	degrees	degree	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
92	92	crd	92	92	0
South	South	n1	South	south	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Equinoctial	Equinoctial	j-jn	Equinoctial	equinoctial	0
line	line	n1	line	line	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
haven	haven	n1	haven	haven	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
ships	ships	n2	ships	ship	0
and	and	cc	and	and	0
very	very	av	very	very	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
water	water	n1	water	water	0
,	,	,	,	,	0
wood	wood	n1	wood	wood	0
and	and	cc	and	and	0
flesh	flesh	n1	flesh	flesh	0
:	:	:	:	:	0
and	and	cc	and	and	0
likewise	likewise	av	likewise	likewise	0
Drake	Drake	n1	Drake	drake	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
corne	corne	n1	corn	corn	0
of	of	pp-f	of	of	0
Maiz	Maiz	np1	Maiz	Maiz	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
haven	haven	n1	haven	haven	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
S.	S.	n1	S.	saint	0
Vincente	Vincente	np1	Vincente	Vincente	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Isles	Isles	n2	Isles	isle	0
of	of	pp-f	of	of	0
Madera	Madera	np1	Madera	Madera	0
,	,	,	,	,	0
the	the	dt	the	the	0
Canaries	Canaries	n2	Canaries	canary	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cape	Cape	n1	Cape	cape	0
verde	verde	vvd	verde	verde	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
sacke	sacke	vvi	sack	sack	0
those	those	d	those	those	0
Islands	Islands	n2	Islands	island	0
,	,	,	,	,	0
the	the	dt	the	the	0
time	time	n1	time	time	0
serving	serving	vvg	serving	serve	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Bayona	Bayona	np1	Bayona	Bayona	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Isle	Isle	n1	Isle	isle	0
of	of	pp-f	of	of	0
Madera	Madera	np1	Madera	Madera	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Northerne	Northerne	j	Northern	northern	0
winds	winds	n2	winds	wind	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
wil	wil	vmb	will	will	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
blow	blow	vvi	blow	blow	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Westerne	Westerne	j	Western	western	0
winds	winds	n2	winds	wind	0
be	be	vbb	be	be	0
past	past	vvn	passed	pass	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
presently	presently	av-j	presently	present	0
doe	doe	vdb	do	do	0
blowe	blowe	vvi	blow	blow	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
beginneth	beginneth	vvz	begins	begin	0
to	to	pc-acp	to	to	0
raine	raine	vvi	rain	rain	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
may	may	vmb	may	may	0
run	run	vvi	run	run	0
in	in	p-acp	in	in	0
6	6	crd	6	6	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Canaries	Canaries	n2	Canaries	canary	0
in	in	p-acp	in	in	0
foure	foure	crd	foure	four	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Canaries	Canaries	n2	Canaries	canary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Isles	Isles	n2	Isles	isle	0
of	of	pp-f	of	of	0
Cape	Cape	n1	Cape	cape	0
Verde	Verde	np1	Verde	Verde	0
in	in	p-acp	in	in	0
eight	eight	crd	eight	eight	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
together	together	av	together	together	0
make	make	vvi	make	make	0
eighteene	eighteene	crd	eighteene	eighteen	0
dayes	dayes	n2	days	day	0
:	:	:	:	:	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
stay	stay	vvi	stay	stay	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
time	time	n1	time	time	0
more	more	av-dc	more	more	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
sacke	sacke	vvi	sack	sack	0
the	the	dt	the	the	0
Islands	Islands	n2	Islands	island	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
He	He	pns31	He	he	0
may	may	vmb	may	may	0
saile	saile	vvi	sail	sail	0
from	from	p-acp	from	from	0
Cape	Cape	n1	Cape	cape	0
Verde	Verde	np1	Verde	Verde	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
in	in	p-acp	in	in	0
40	40	crd	40	40	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
amount	amount	vvb	amount	amount	0
unto	unto	p-acp	unto	unto	0
two	two	crd	two	two	0
moneths	moneths	n2	months	month	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
fleete	fleete	n1	fleet	fleet	0
remaining	remaining	vvg	remaining	remain	0
all	all	d	all	all	0
this	this	d	this	this	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Galicia	Galicia	np1	Galicia	Galicia	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
December	December	np1	December	December	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
entry	entry	n1	entry	entry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bay	bay	n1	bay	bay	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
flat	flat	j	flat	flat	0
low	low	j	low	low	0
Island	Island	n1	Island	island	0
where	where	c-crq	where	where	0
a	a	dt	a	a	0
fort	fort	n1	fort	fort	0
may	may	vmb	may	may	0
very	very	av	very	very	0
easily	easily	av-j	easily	easy	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
above	above	p-acp	above	above	0
500	500	crd	500	500	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
left	left	vvn	left	leave	0
:	:	:	:	:	0
and	and	cc	and	and	0
placing	placing	vvg	placing	place	0
his	his	po31	his	his	0
artillery	artillery	n1	artillery	artillery	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
keepe	keepe	vvi	keep	keep	0
the	the	dt	the	the	0
haven	haven	n1	haven	haven	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
out	out	av	out	out	0
all	all	d	all	all	0
assault	assault	n1	assault	assault	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Southwest	Southwest	n1	Southwest	southwest	0
and	and	cc	and	and	0
Northeast	Northeast	np1	Northeast	Northeast	0
sides	sides	n2	sides	side	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
chanels	chanels	n2	channels	channel	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
haven	haven	n1	haven	haven	0
:	:	:	:	:	0
wherein	wherein	c-crq	wherein	wherein	0
Francis	Francis	np1	Francis	Francis	0
Drake	Drake	np1	Drake	Drake	0
may	may	vmb	may	may	0
repaire	repaire	vvi	repair	repair	0
his	his	po31	his	his	0
army	army	n1	army	army	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvb	leave	leave	0
there	there	a-acp	there	there	0
some	some	d	some	some	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
depart	depart	vvi	depart	depart	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
as	as	c-acp	as	as	0
shal	shal	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
good	good	j	good	good	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
&	&	cc	&	and	0
go	go	vvb	go	go	0
on	on	a-acp	on	on	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
voyage	voyage	n1	voyage	voyage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
streight	streight	n1	straight	strait	0
of	of	pp-f	of	of	0
Magelan	Magelan	np1	Magelan	Magelan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
550	550	crd	550	550	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
haven	haven	n1	haven	haven	0
,	,	,	,	,	0
and	and	cc	and	and	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
52	52	crd	52	52	0
degrees	degrees	n2	degrees	degree	0
&	&	cc	&	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
South	South	n1	South	south	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
enter	enter	vvi	enter	enter	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
streight	streight	j	straight	strait	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
South	South	n1	South	south	0
sea	sea	n1	sea	sea	0
all	all	d	all	all	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
February	February	np1	February	February	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
may	may	vmb	may	may	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Lima	Lima	np1	Lima	Lima	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
de	de	fw-fr	de	de	0
los	los	fw-la	los	los	0
Reys	Reys	np1	Reys	Reys	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
standeth	standeth	vvz	stands	stand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
coast	coast	n1	coast	coast	0
93	93	crd	93	93	0
Madera	Madera	np1	Madera	Madera	0
.	.	.	.	.	1
Canaries	Canaries	n2	Canaries	canary	0
.	.	.	.	.	1
The	The	dt	The	the	0
Isles	Isles	n2	Isles	isle	0
of	of	pp-f	of	of	0
Cape	Cape	n1	Cape	cape	0
Verde	Verde	np1	Verde	Verde	0
.	.	.	.	.	1
The	The	dt	The	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
.	.	.	.	.	1
A	A	dt	A	a	0
fort	fort	n1	fort	fort	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
builded	builded	vvn	built	build	0
on	on	p-acp	on	on	0
an	an	dt	and	a	0
Island	Island	n1	Island	island	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Jenero	Jenero	np1	Jenero	Jenero	0
.	.	.	.	.	1
The	The	dt	The	the	0
streight	streight	j	straight	strait	0
of	of	pp-f	of	of	0
Magelan	Magelan	np1	Magelan	Magelan	0
.	.	.	.	.	1
The	The	dt	The	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Lima	Lima	np1	Lima	Lima	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
have	have	vhb	have	have	0
2000	2000	crd	2000	2000	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
.	.	.	.	.	1
1585.	1585.	crd	1585.	1585.	0
having	having	vhg	having	have	0
two	two	crd	two	two	0
thousand	thousand	crd	thousand	thousand	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
warlike	warlike	j	warlike	warlike	0
people	people	n1	people	people	0
nor	nor	ccx	nor	nor	0
exercised	exercised	vvn	exercised	exercise	0
in	in	p-acp	in	in	0
armes	armes	n2	arms	arm	0
,	,	,	,	,	0
and	and	cc	and	and	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
open	open	j	open	open	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
fortresse	fortresse	n1	fortress	fortress	0
&	&	cc	&	and	0
artillery	artillery	n1	artillery	artillery	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
and	and	cc	and	and	0
sacke	sacke	vvi	sack	sack	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
himself	himself	px31	himself	himself	0
The	The	dt	The	the	0
ships	ships	n2	ships	ship	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
