perceive	perceive	vvb	perceive	perceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
separating	separating	n-vvg	separating	separate	0
themselves	themselves	px32	themselves	themselves	0
scattered	scattered	j-vvn	scattered	scatter	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
divide	divide	vvi	divide	divide	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
so	so	av	so	so	0
made	made	vvd	made	make	0
after	after	p-acp	after	after	0
them	them	pno32	them	they	0
untill	untill	p-acp	until	until	0
12	12	crd	12	12	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
.	.	.	.	.	1
410	410	crd	410	410	0
But	But	p-acp	But	but	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
darkenesse	darkenesse	n1	darkness	darkness	0
we	we	pns12	we	we	0
lost	lost	vvd	lost	lose	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
ech	ech	d	each	each	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
the	the	dt	the	the	0
Admirall	Admirall	n1	Admiral	admiral	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Moonelight	Moonelight	n1	Moonlight	moonlight	0
happened	happened	vvd	happened	happen	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
together	together	av	together	together	0
the	the	dt	the	the	0
same	same	d	same	same	0
night	night	n1	night	night	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
fetching	fetching	vvg	fetching	fetch	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vizadmirall	Vizadmirall	n1	Vizadmirall	vice-admiral	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
fleete	fleete	n1	fleet	fleet	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
we	we	pns12	we	we	0
fought	fought	vvd	fought	fight	0
and	and	cc	and	and	0
This	This	d	This	this	0
fight	fight	n1	fight	fight	0
tooke	tooke	vvd	took	take	0
him	him	pno31	him	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
men	men	n2	men	man	0
and	and	cc	and	and	0
two	two	crd	two	two	0
hurt	hurt	n1	hurt	hurt	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
4	4	crd	4	4	0
slaine	slaine	vvn	slain	slay	0
and	and	cc	and	and	0
6	6	crd	6	6	0
hurt	hurt	n1	hurt	hurt	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
become	become	vvn	become	become	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Viceadmirall	Viceadmirall	n1	Viceadmiral	vice-admiral	0
,	,	,	,	,	0
our	our	po12	our	our	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
Prize	Prize	n1	Prize	prize	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
Frigates	Frigates	vvz	Frigates	frigate	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
ignorant	ignorant	j	ignorant	ignorant	0
.	.	.	.	.	1
The	The	dt	The	the	0
3	3	crd	3	3	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
we	we	pns12	we	we	0
spent	spent	vvd	spent	spend	0
about	about	p-acp	about	about	0
rifling	rifling	vvg	rifling	rifle	0
,	,	,	,	,	0
romaging	romaging	vvg	rummaging	rummage	0
and	and	cc	and	and	0
fitting	fitting	vvg	fitting	fit	0
the	the	dt	the	the	0
Prize	Prize	n1	Prize	prize	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sailed	sailed	vvn	sailed	sail	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
.	.	.	.	.	1
The	The	dt	The	the	0
6	6	crd	6	6	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
Jamayca	Jamayca	np1	Jamayca	Jamayca	0
the	the	av	the	then	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
left	left	vvd	left	leave	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
larboord	larboord	av	larboard	larboard	0
,	,	,	,	,	0
keeping	keeping	vvg	keeping	keep	0
Cuba	Cuba	np1	Cuba	Cuba	0
in	in	p-acp	in	in	0
sight	sight	n1	sighed	sight	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
star-boord	star-boord	n1	starboard	starboard	0
.	.	.	.	.	1
Upon	Upon	p-acp	Upon	upon	0
the	the	dt	the	the	0
8	8	crd	8	8	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
Pinos	Pinos	np1	Pinos	Pinos	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
lieth	lieth	vvz	lies	lie	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Southside	Southside	n1	Southside	southside	0
of	of	pp-f	of	of	0
Cuba	Cuba	np1	Cuba	Cuba	0
nigh	nigh	av-j	nigh	nigh	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
West	West	n1	West	west	0
end	end	n1	end	end	0
or	or	cc	or	or	0
Cape	Cape	n1	Cape	cape	0
called	called	vvn	called	call	0
Cape	Cape	n1	Cape	cape	0
S.	S.	np1	S.	S.	0
Anthony	Anthony	np1	Anthony	Anthony	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
gave	gave	vvd	gave	give	0
chase	chase	n1	chase	chase	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Frigat	Frigat	n1	Frigate	frigate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
lost	lost	vvd	lost	lose	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
,	,	,	,	,	0
partly	partly	av	partly	partly	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
slow	slow	j	slow	slow	0
sayling	sayling	vvg	sailing	sail	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Admirall	Admirall	n1	Admiral	admiral	0
,	,	,	,	,	0
&	&	cc	&	and	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Moonelight	Moonelight	n1	Moonlight	moonlight	0
our	our	po12	our	our	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
Captaine	Captaine	n1	Captain	captain	0
Cooke	Cooke	np1	Cooke	Cooke	0
had	had	vhd	had	have	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Cape	Cape	n1	Cape	cape	0
the	the	dt	the	the	0
day	day	n1	day	day	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
11	11	d	11	both	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Cape	Cape	n1	Cape	cape	0
S.	S.	np1	S.	S.	0
Anthony	Anthony	np1	Anthony	Anthony	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
our	our	po12	our	our	0
consort	consort	n1	consort	consort	0
the	the	dt	the	the	0
Moonelight	Moonelight	n1	Moonlight	moonlight	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
abiding	abiding	vvg	abiding	abide	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
comming	comming	n-vvg	coming	come	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
understood	understood	vvd	understood	understand	0
that	that	cst	that	that	0
the	the	dt	the	the	0
day	day	n1	day	day	0
before	before	p-acp	before	before	0
there	there	a-acp	there	there	0
passed	passed	vvd	passed	pass	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
22	22	crd	22	22	0
saile	saile	n1	sail	sail	0
,	,	,	,	,	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
300	300	crd	300	300	0
and	and	cc	and	and	0
some	some	d	some	some	0
400	400	crd	400	400	0
tunnes	tunnes	n2	tons	ton	0
loaden	loaden	vvn	loaded	load	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
treasure	treasure	n1	treasure	treasure	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
,	,	,	,	,	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
Havana	Havana	np1	Havana	Havana	0
;	;	;	;	;	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
11	11	crd	11	11	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
untill	untill	p-acp	until	until	0
22	22	crd	22	22	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
becalmed	becalmed	vvn	becalmed	becalm	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
being	being	vbg	being	be	0
very	very	av	very	very	0
scarse	scarse	av-j	scarce	scarce	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
weather	weather	n1	weather	weather	0
exceeding	exceeding	vvg	exceeding	exceed	0
hoat	hoat	j	hot	hot	0
,	,	,	,	,	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
pestered	pestered	vvn	pestered	pester	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
:	:	:	:	:	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
driven	driven	vvn	driven	drive	0
to	to	pc-acp	to	to	0
land	land	vvi	land	land	0
all	all	d	all	all	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
saving	saving	vvg	saving	save	0
three	three	crd	three	three	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
landed	landed	vvd	landed	land	0
them	them	pno32	them	they	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
choise	choise	n1	choice	choice	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Southside	Southside	n1	Southside	southside	0
of	of	pp-f	of	of	0
Cuba	Cuba	np1	Cuba	Cuba	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Organes	Organes	n2	Organs	organ	0
and	and	cc	and	and	0
Rio	Rio	np1	Rio	Rio	0
de	de	fw-fr	de	de	0
Puercos	Puercos	fw-la	Puercos	puercos	0
.	.	.	.	.	1
The	The	dt	The	the	0
23	23	crd	23	23	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cape	Cape	n1	Cape	cape	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
broken	broken	j-vvn	broken	break	0
Hands	Hands	n2	Hands	hand	0
therof	therof	av	thereof	thereof	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Martires	Martires	n2	Martyrs	martyr	0
.	.	.	.	.	1
411	411	crd	411	411	0
The	The	dt	The	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
currents	currents	n2	currents	current	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
cape	cape	n1	cape	cape	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
to	to	p-acp	to	to	0
Vir^nia	Vir^nia	np1	Vir^nia	Vir^nia	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
The	The	dt	The	the	0
25	25	crd	25	25	0
being	being	vbg	being	be	0
S.	S.	fw-la	S.	s.	0
James	James	np1	James	James	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
we	we	pns12	we	we	0
fell	fell	vvd	fell	fall	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Matan^as	Matan^as	n2	Matan^as	matan^as	0
,	,	,	,	,	0
a	a	dt	a	a	0
head-land	head-land	n1	headland	headland	0
8	8	crd	8	8	0
leagues	leagues	n2	leagues	league	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
East	East	n1	East	east	0
of	of	pp-f	of	of	0
Havana	Havana	np1	Havana	Havana	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
purposed	purposed	vvd	purposed	purpose	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
fresh	fresh	j	fresh	fresh	0
water	water	n1	water	water	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvb	make	make	0
our	our	po12	our	our	0
abode	abode	n1	abided	abode	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
Sunday	Sunday	np1	Sunday	Sunday	0
the	the	dt	the	the	0
26	26	crd	26	26	0
of	of	pp-f	of	of	0
July	July	np1	July	July	0
plying	plying	vvg	plying	ply	0
too	too	av	too	too	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
Matan^as	Matan^as	n2	Matan^as	matan^as	0
and	and	cc	and	and	0
Havana	Havana	np1	Havana	Havana	0
,	,	,	,	,	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
espied	espied	vvn	espied	espy	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
small	small	j	small	small	0
Pinnasses	Pinnasses	n2	Pinnaces	pinnace	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
John	John	np1	John	John	0
de	de	fw-fr	de	de	0
Ullua	Ullua	fw-la	Ullua	ullua	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
Havana	Havana	np1	Havana	Havana	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
exceeding	exceeding	vvg	exceeding	exceed	0
richly	richly	av-j	richly	rich	0
loaden	loaden	vvn	loaded	load	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
3	3	crd	3	3	0
Pinnasses	Pinnasses	n2	Pinnaces	pinnace	0
came	came	vvd	came	come	0
very	very	av	very	very	0
boldly	boldly	av-j	boldly	bold	0
up	up	a-acp	up	up	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
continued	continued	vvn	continued	continue	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
within	within	p-acp	within	within	0
musket	musket	n1	musket	musket	0
shot	shot	vvn	shot	shoot	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
.	.	.	.	.	1
And	And	cc	And	and	0
we	we	pns12	we	we	0
supposed	supposed	vvd	supposed	suppose	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Captaine	Captaine	n1	Captain	captain	0
Harps	Harps	n2	Harps	harp	0
pinnesse	pinnesse	n1	pinnace	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
small	small	j	small	small	0
Frigats	Frigats	n2	Frigates	frigate	0
taken	taken	vvn	taken	take	0
by	by	p-acp	by	by	0
Captain	Captain	n1	Captain	captain	0
Harpe	Harpe	n1	Harp	harp	0
:	:	:	:	:	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
we	we	pns12	we	we	0
shewed	shewed	vvd	showed	show	0
our	our	po12	our	our	0
flag	flag	n1	flag	flag	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
they	they	pns32	they	they	0
presently	presently	av-j	presently	present	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
turned	turned	vvd	turned	turn	0
about	about	a-acp	about	about	0
&	&	cc	&	and	0
made	made	vvd	made	make	0
all	all	d	all	all	0
the	the	dt	the	the	0
saile	saile	n1	sail	sail	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
&	&	cc	&	and	0
kept	kept	vvd	kept	keep	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
shallow	shallow	j	shallow	shallow	0
water	water	n1	water	water	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
gave	gave	vvd	gave	give	0
them	them	pno32	them	they	0
over	over	a-acp	over	over	0
with	with	p-acp	with	with	0
expence	expence	n1	expense	expense	0
of	of	pp-f	of	of	0
shot	shot	n1	shot	shot	0
&	&	cc	&	and	0
pouder	pouder	n1	powder	powder	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
so	so	av	so	so	0
rashly	rashly	av-j	rashly	rash	0
set	set	vvn	set	set	0
out	out	av	out	out	0
our	our	po12	our	our	0
flagge	flagge	n1	flag	flag	0
,	,	,	,	,	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
taken	taken	vvn	taken	take	0
them	them	pno32	them	they	0
all	all	d	all	all	0
three	three	crd	three	three	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
knowen	knowen	vvn	known	know	0
us	us	pno12	us	we	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
This	This	d	This	this	0
chase	chase	n1	chase	chase	0
brought	brought	vvd	brought	bring	0
us	us	pno12	us	we	0
so	so	av	so	so	0
far	far	av-j	far	far	0
to	to	p-acp	to	to	0
leeward	leeward	av	leeward	leeward	0
as	as	c-acp	as	as	0
Havana	Havana	np1	Havana	Havana	0
:	:	:	:	:	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
not	not	xx	not	not	0
finding	finding	vvg	finding	find	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
consorts	consorts	n2	consorts	consort	0
at	at	p-acp	at	at	0
ye	ye	pn22	you	you	0
Matan^as	Matan^as	np1	Matan^as	Matan^as	0
,	,	,	,	,	0
we	we	pns12	we	we	0
put	put	vvd	put	put	0
over	over	a-acp	over	over	0
again	again	av	again	again	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cape	cape	n1	cape	cape	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
,	,	,	,	,	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
chanel	chanel	n1	channel	chanel	0
of	of	pp-f	of	of	0
Bahama	Bahama	np1	Bahama	Bahama	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
28	28	crd	28	28	0
the	the	dt	the	the	0
Cape	Cape	n1	Cape	cape	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
bare	bare	vvd	bore	bear	0
West	West	n1	West	west	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
.	.	.	.	.	1
The	The	dt	The	the	0
30	30	crd	30	30	0
we	we	zz	we	we	0
lost	lost	vvn	lost	lose	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
of	of	pp-f	of	of	0
Florida	Florida	np1	Florida	Florida	0
,	,	,	,	,	0
and	and	cc	and	and	0
stood	stood	vvd	stood	stand	0
to	to	p-acp	to	to	0
Sea	Sea	n1	Sea	sea	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
current	current	n1	current	current	0
which	which	r-crq	which	which	0
runneth	runneth	vvz	runneth	run	0
much	much	d	much	much	0
swifter	swifter	jc	swifter	swift	0
a	a	av	a	a	0
farre	farre	av-j	far	far	0
ofF	ofF	a-acp	ofF	off	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Cape	Cape	n1	Cape	cape	0
to	to	p-acp	to	to	0
Virginia	Virginia	np1	Virginia	Virginia	0
all	all	d	all	all	0
along	along	p-acp	along	along	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
but	but	p-acp	but	but	0
eddie	eddie	n1	eddie	eddy	0
currents	currents	n2	currents	current	0
,	,	,	,	,	0
setting	setting	vvg	setting	set	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
South	South	n1	South	south	0
and	and	cc	and	and	0
Southwest	Southwest	np1	Southwest	Southwest	0
.	.	.	.	.	1
The	The	dt	The	the	0
31	31	crd	31	31	0
our	our	po12	our	our	0
three	three	crd	three	three	0
ships	ships	n2	ships	ship	0
were	were	vbdr	were	be	0
clearely	clearely	av-j	clearly	clear	0
disbocked	disbocked	vvn	disbocked	disbock	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
prize	prize	n1	prize	prize	0
,	,	,	,	,	0
the	the	dt	the	the	0
Admirall	Admirall	n1	Admiral	admiral	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Mooneshine	Mooneshine	n1	Moonshine	moonshine	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
our	our	po12	our	our	0
prize	prize	n1	prize	prize	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
disbocked	disbocked	vvn	disbocked	disbock	0
departed	departed	vvn	departed	depart	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
without	without	p-acp	without	without	0
taking	taking	vvg	taking	take	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Admirall	Admirall	n1	Admiral	admiral	0
or	or	cc	or	or	0
consort	consort	n1	consort	consort	0
,	,	,	,	,	0
and	and	cc	and	and	0
sayled	sayled	vvd	sailed	sail	0
direcdy	direcdy	av	direcdy	direcdy	0
for	for	p-acp	for	for	0
England	England	np1	England	England	0
.	.	.	.	.	1
412	412	crd	412	412	0
ON	ON	p-acp	ON	on	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
scanted	scanted	vvn	scanted	scant	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
forward	forward	av-j	forward	forward	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
very	very	av	very	very	0
fowle	fowle	j	fowl	foul	0
weather	weather	n1	weather	weather	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
raine	raine	n1	rain	rain	0
,	,	,	,	,	0
thundering	thundering	vvg	thundering	thunder	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
spouts	spouts	n2	spouts	spout	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
fell	fell	vvd	fell	fall	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
us	us	pno12	us	we	0
nigh	nigh	av-j	nigh	nigh	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
The	The	dt	The	the	0
3	3	crd	3	3	0
we	we	n1	we	we	0
stoode	stoode	vvd	stood	stand	0
againe	againe	av	again	again	0
in	in	p-acp	in	in	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
midday	midday	n1	midday	midday	0
we	we	pns12	we	we	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
The	The	dt	The	the	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
place	place	n1	place	place	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
34	34	crd	34	34	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
latitude	latitude	n1	latitude	latitude	0
.	.	.	.	.	1
Towards	Towards	p-acp	Towards	towards	0
night	night	n1	night	night	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
within	within	p-acp	within	within	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
