Concerning	Concerning	vvg	Concerning	concern	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
surprize	surprize	vvi	surprise	surprise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Castles	Castles	n2	Castles	castle	0
,	,	,	,	,	0
they	they	pns32	they	they	0
brought	brought	vvd	brought	bring	0
Augustine	Augustine	np1	Augustine	Augustine	0
in	in	p-acp	in	in	0
suspition	suspition	n1	suspicion	suspicion	0
among	among	p-acp	among	among	0
431	431	crd	431	431	0
their	their	po32	their	their	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
ambitiously	ambitiously	av-j	ambitiously	ambitious	0
affected	affected	vvd	affected	affect	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
warre	warre	n1	war	war	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
thing	thing	n1	thing	thing	0
beeing	beeing	vbg	being	be	0
knowen	knowen	vvn	known	know	0
unto	unto	p-acp	unto	unto	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
so	so	av	so	so	0
troubled	troubled	vvn	troubled	trouble	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
even	even	av	even	even	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Nangoia	Nangoia	np1	Nangoia	Nangoia	0
,	,	,	,	,	0
that	that	cst	that	that	0
suddenly	suddenly	av-j	suddenly	sudden	0
hee	hee	pns31	he	he	0
commaunded	commaunded	vvd	commanded	command	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Captaines	Captaines	n2	Captains	captain	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
sayle	sayle	n1	sail	sail	0
from	from	p-acp	from	from	0
Ceuxima	Ceuxima	np1	Ceuxima	Ceuxima	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
Quabacondono	Quabacondono	fw-it	Quabacondono	quabacondono	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
Nangoia	Nangoia	np1	Nangoia	Nangoia	0
,	,	,	,	,	0
and	and	cc	and	and	0
heard	heard	vvd	herd	hear	0
newes	newes	n1	news	news	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Castles	Castles	n2	Castles	castle	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
Augustine	Augustine	np1	Augustine	Augustine	0
pursuing	pursuing	vvg	pursuing	pursue	0
the	the	pno32	thee	they	0
The	The	dt	The	the	0
significa	significa	n1	significa	significa	0
-	-	-	-	-	0
victorie	victorie	n1	victory	victory	0
proceeded	proceeded	vvd	proceeded	proceed	0
on	on	a-acp	on	on	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
Miaco	Miaco	np1	Miaco	Miaco	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
tim	tim	n1	time	time	0
of	of	pp-f	of	of	0
Miaco	Miaco	np1	Miaco	Miaco	0
.	.	.	.	.	0
cltie	cltie	n1	cltie	cltie	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
invade	invade	vvi	invade	invade	0
the	the	dt	the	the	0
same	same	d	same	same	0
also	also	av	also	also	0
(	(	(	(	(	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
Augustine	Augustine	np1	Augustine	Augustine	0
himselfe	himselfe	px31	himself	himself	0
wrote	wrote	vvd	wrote	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
requested	requested	vvd	requested	request	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
captaines	captaines	n2	captains	captain	0
and	and	cc	and	and	0
commanders	commanders	n2	commanders	commander	0
to	to	pc-acp	to	to	0
assayle	assayle	vvi	assail	assail	0
the	the	dt	the	the	0
kingdom	kingdom	n1	kingdom	kingdom	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
furnish	furnish	vvi	furnish	furnish	0
the	the	dt	the	the	0
castles	castles	n2	castles	castle	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
and	and	cc	and	and	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
garisons	garisons	n2	garrisons	garrison	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
men	men	n2	men	man	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
those	those	d	those	those	0
fortresses	fortresses	n2	fortresses	fortress	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
wonne	wonne	vvn	won	win	0
)	)	)	)	)	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
surprized	surprized	vvn	surprised	surprise	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
unspeakable	unspeakable	j	unspeakable	unspeakable	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
affirmed	affirmed	vvd	affirmed	affirm	0
openly	openly	av-j	openly	open	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Japan	Japan	np1	Japan	Japan	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
subject	subject	j-jn	subject	subject	0
comparable	comparable	j	comparable	comparable	0
to	to	p-acp	to	to	0
Augustine	Augustine	np1	Augustine	Augustine	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
Nabunanga	Nabunanga	np1	Nabunanga	Nabunanga	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
himselfe	himselfe	px31	himself	himself	0
ever	ever	av	ever	ever	0
knewe	knewe	vvd	knew	know	0
any	any	d	any	any	0
man	man	n1	man	man	0
indued	indued	vvn	endued	endue	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
valiant	valiant	j	valiant	valiant	0
and	and	cc	and	and	0
couragious	couragious	j	courageous	courageous	0
a	a	dt	a	a	0
mind	mind	n1	mind	mind	0
.	.	.	.	.	1
I	I	pns11	I	i	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
knowing	knowing	vvg	knowing	know	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
forces	forces	n2	forces	force	0
I	I	pns11	I	i	0
waged	waged	vvd	waged	wage	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
subdued	subdued	vvn	subdued	subdue	0
by	by	p-acp	by	by	0
litle	litle	j	little	little	0
and	and	cc	and	and	0
litle	litle	av-j	little	little	0
all	all	d	all	all	0
Japan	Japan	np1	Japan	Japan	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
Augustine	Augustine	np1	Augustine	Augustine	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
short	short	j	short	short	0
a	a	dt	a	a	0
time	time	n1	time	time	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
small	small	j	small	small	0
forces	forces	n2	forces	force	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
boldely	boldely	av-j	boldly	bold	0
set	set	vvn	set	set	0
his	his	po31	his	his	0
foote	foote	n1	foot	foot	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
forren	forren	j	foreign	foreign	0
region	region	n1	region	region	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
glorious	glorious	j	glorious	glorious	0
victory	victory	n1	victory	victory	0
hath	hath	vhz	hath	have	0
subdued	subdued	vvn	subdued	subdue	0
the	the	dt	the	the	0
mightie	mightie	j	mighty	mighty	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
(	(	(	(	(	0
quoth	quoth	vvd	quoth	quoth	0
he	he	pns31	he	he	0
)	)	)	)	)	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
reward	reward	vvi	reward	reward	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
wil	wil	vmb	will	will	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
next	next	ord	next	next	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Prince	Prince	n1	Prince	prince	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Japan	Japan	np1	Japan	Japan	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
added	added	vvd	added	add	0
farther	farther	av-jc	farther	far	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
sonne	sonne	n1	son	son	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
risen	risen	vvn	risen	rise	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
death	death	n1	death	death	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
durst	durst	vvd	durst	dare	0
either	either	d	either	either	0
disgrace	disgrace	n1	disgrace	disgrace	0
or	or	cc	or	or	0
extenuate	extenuate	vvi	extenuate	extenuate	0
the	the	dt	the	the	0
deedes	deedes	n2	deeds	deed	0
of	of	pp-f	of	of	0
Augustine	Augustine	np1	Augustine	Augustine	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
grievously	grievously	av-j	grievously	grievous	0
punish	punish	vvi	punish	punish	0
him	him	pno31	him	he	0
,	,	,	,	,	0
not	not	xx	not	not	0
respecting	respecting	vvg	respecting	respect	0
whether	whether	cs	whither	whether	0
hee	hee	pns31	he	he	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
upon	upon	p-acp	upon	upon	0
reason	reason	n1	reason	reason	0
or	or	cc	or	or	0
malice	malice	n1	malice	malice	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
this	this	d	this	this	0
speach	speach	n1	speech	speech	0
the	the	dt	the	the	0
name	name	n1	name	name	0
and	and	cc	and	and	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
Augustine	Augustine	np1	Augustine	Augustine	0
grew	grew	vvd	grew	grow	0
so	so	av	so	so	0
honourable	honourable	j	honourable	honourable	0
amongst	amongst	p-acp	among	among	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
most	most	av-ds	most	most	0
envied	envied	vvd	envied	envy	0
his	his	po31	his	his	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
speake	speake	vvi	speak	speak	0
one	one	pi	one	one	0
ill	ill	j-jn	ill	ill	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
highly	highly	av-j	highly	high	0
commended	commended	vvd	commended	commend	0
him	him	pno31	him	he	0
before	before	a-acp	before	before	0
Q^bacondono	Q^bacondono	fw-it	Q^bacondono	q^bacondono	0
.	.	.	.	.	0
bredth	bredth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
This	This	d	This	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
or	or	cc	or	or	0
Coray	Coray	np1	Coray	Coray	0
extendeth	extendeth	vvz	extendeth	extend	0
in	in	p-acp	in	in	0
length	length	n1	length	length	0
about	about	p-acp	about	about	0
Coray	Coray	np1	Coray	Coray	0
.	.	.	.	.	0
roo	roo	av	roo	roo	0
.	.	.	.	.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
bredth	bredth	n1	breadth	breadth	0
60.	60.	crd	60.	60.	0
leagues	leagues	n2	leagues	league	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
the	the	dt	the	the	0
inhabi	inhabi	fw-la	inhabi	inhabi	0
-	-	-	-	-	0
432	432	crd	432	432	0
tants	tants	zz	tants	tants	0
in	in	p-acp	in	in	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
language	language	n1	language	language	0
,	,	,	,	,	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
maketh	maketh	vvz	makes	make	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
to	to	pc-acp	to	to	0
dread	dread	vvi	dread	dread	0
them	them	pno32	them	they	0
)	)	)	)	)	0
be	be	vbi	be	be	0
different	different	j	different	different	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Chinians	Chinians	njp2	Chinians	chinians	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
pay	pay	vvb	pay	pay	0
tribute	tribute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
,	,	,	,	,	0
and	and	cc	and	and	0
exercise	exercise	n1	exercise	exercise	0
traffique	traffique	vvi	traffic	traffic	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
sort	sort	n1	sort	sort	0
imitate	imitate	vvi	imitate	imitate	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
apparell	apparell	n1	apparel	apparel	0
,	,	,	,	,	0
customes	customes	n2	customs	custom	0
,	,	,	,	,	0
and	and	cc	and	and	0
governement	governement	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chinians	Chinians	njp2	Chinians	chinians	0
.	.	.	.	.	1
They	They	pns32	They	they	0
border	border	vvi	border	border	0
on	on	p-acp	on	on	0
one	one	crd	one	one	0
side	side	n1	side	side	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Tartars	Tartars	np2	Tartars	Tartar	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
sometimes	sometimes	av	sometime	sometime	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
warre	warre	n1	war	war	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Chinians	Chinians	njp2	Chinians	chinians	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
continuall	continuall	j	continual	continual	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
speciali	speciali	fw-la	speciali	speciali	0
good	good	j	good	good	0
bow-men	bow-men	n2	bowmen	bowman	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
other	other	j-jn	other	other	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
few	few	d	few	few	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
skilfull	skilfull	j	skilful	skilful	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
comparable	comparable	j	comparable	comparable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
warres	warres	n2	wars	war	0
are	are	vbr	are	be	0
continually	continually	av-j	continually	continual	0
exercised	exercised	vvn	exercised	exercise	0
in	in	p-acp	in	in	0
armes	armes	n2	arms	arm	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
more	more	av-dc	more	more	0
couragious	couragious	j	courageous	courageous	0
and	and	cc	and	and	0
valiant	valiant	j	valiant	valiant	0
,	,	,	,	,	0
being	being	vbg	being	be	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
yron-peeces	yron-peeces	n2	iron-pieces	iron-piece	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
lances	lances	n2	lances	lance	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
excellent	excellent	j	excellent	excellent	0
swordes	swordes	n2	swords	sword	0
.	.	.	.	.	1
Onely	Onely	j	Only	only	0
in	in	p-acp	in	in	0
shipping	shipping	vvg	shipping	ship	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Corayans	Corayans	njp2	Corayans	corayans	0
and	and	cc	and	and	0
Chinians	Chinians	njp2	Chinians	chinians	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hugenesse	hugenesse	n1	hugeness	hugeness	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Ships	Ships	n2	Ships	ship	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
joyne	joyne	vvi	join	join	0
battels	battels	n2	battles	battle	0
by	by	p-acp	by	by	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
both	both	d	both	both	0
the	the	dt	the	the	0
foresayde	foresayde	j-vvn	foresaid	foresay	0
Nations	Nations	n2	Nations	nation	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
too	too	av	too	too	0
The	The	dt	The	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
hard	hard	j	hard	hard	0
for	for	c-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
knewe	knewe	vvd	knew	know	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
an^	an^	dt	an	an	0
the	the	dt	the	the	0
comming	comming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Japonian	Japonian	jp	Japonian	japonian	0
armie	armie	n1	army	army	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
str^er	str^er	vvb	str^er	str^er	0
in	in	p-acp	in	in	0
doubted	doubted	vvd	doubted	doubt	0
that	that	d	that	that	0
their	their	po32	their	their	0
sea-forces	sea-forces	n2	sea-forces	sea-force	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
stronger	stronger	jc	stronger	strong	0
,	,	,	,	,	0
or	or	cc	or	or	0
els	els	av	else	else	0
shipping	shipping	vvg	shipping	ship	0
,	,	,	,	,	0
then	then	av	then	then	0
because	because	c-acp	because	because	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
punish	punish	vvi	punish	punish	0
them	them	pno32	them	they	0
,	,	,	,	,	0
he	he	pns31	he	he	0
suffered	suffered	vvd	suffered	suffer	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
Japan	Japan	np1	Japan	Japan	0
.	.	.	.	.	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
shipping	shipping	n-vvg	shipping	ship	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Japonians	Japonians	njp2	Japonians	japonians	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
resistance	resistance	n1	resistance	resistance	0
landed	landed	vvn	landed	land	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
dominions	dominions	n2	dominions	dominion	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
Augustines	Augustines	njp2	Augustines	augustines	0
victory	victory	n1	victory	victory	0
causing	causing	vvg	causing	cause	0
the	the	dt	the	the	0
armie	armie	n1	army	army	0
notably	notably	av-j	notably	notable	0
to	to	pc-acp	to	to	0
increase	increase	vvi	increase	increase	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Mariners	Mariners	n2	Mariners	mariner	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
which	which	r-crq	which	which	0
caryed	caryed	vvd	carried	carry	0
burthens	burthens	n2	burdens	burden	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
trained	trained	vvn	trained	train	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
warre	warre	n1	war	war	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
childhood	childhood	n1	childhood	childhood	0
)	)	)	)	)	0
bearing	bearing	vvg	bearing	bear	0
armes	armes	n2	arms	arm	0
,	,	,	,	,	0
while	while	cs	while	while	0
the	the	dt	the	the	0
Corayan	Corayan	jp	Corayan	corayan	0
captives	captives	n2-jn	captives	captive	0
supplied	supplied	vvd	supplied	supply	0
their	their	po32	their	their	0
baser	baser	jc	baser	base	0
offices	offices	n2	offices	office	0
:	:	:	:	:	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
terrour	terrour	n1	terror	terror	0
possessed	possessed	vvd	possessed	possess	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
where	where	c-crq	where	where	0
Augustine	Augustine	np1	Augustine	Augustine	0
came	came	vvd	came	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
castles	castles	n2	castles	castle	0
and	and	cc	and	and	0
fortresses	fortresses	n2	fortresses	fortress	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
passed	passed	vvd	passed	pass	0
by	by	a-acp	by	by	0
were	were	vbdr	were	be	0
forsaken	forsaken	vvn	forsaken	forsake	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
garisons	garisons	n2	garrisons	garrison	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
men	men	n2	men	man	0
fled	fled	vvn	fled	flee	0
for	for	p-acp	for	for	0
refuge	refuge	n1	refuge	refuge	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
principali	principali	fw-la	principali	principali	0
city	city	n1	city	city	0
.	.	.	.	.	1
And	And	cc	And	and	0
while	while	cs	while	while	0
other	other	j-jn	other	other	0
commanders	commanders	n2	commanders	commander	0
and	and	cc	and	and	0
Christians	Christians	np1	Christians	Christians	0
sent	sent	vvd	sent	send	0
from	from	p-acp	from	from	0
Ceuxima	Ceuxima	np1	Ceuxima	Ceuxima	0
and	and	cc	and	and	0
Nangoia	Nangoia	np1	Nangoia	Nangoia	0
shaped	shaped	vvd	shaped	shape	0
their	their	po32	their	their	0
course	course	n1	course	course	0
for	for	p-acp	for	for	0
Coray	Coray	np1	Coray	Coray	0
,	,	,	,	,	0
Augustine	Augustine	np1	Augustine	Augustine	0
had	had	vhd	had	have	0
pitched	pitched	vvn	pitched	pitch	0
his	his	po31	his	his	0
campe	campe	n1	camp	camp	0
neere	neere	av-j	near	near	0
xi	xi	crd	xi	xi	0
433	433	crd	433	433	0
2	2	crd	2	2	0
e	e	fw-la	e	e	0
The	The	dt	The	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Coray	Coray	np1	Coray	Coray	0
fleeth	fleeth	vvz	fleeth	flee	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
frin-cipall	frin-cipall	j	frin-cipall	frin-cipall	0
citie	citie	n1	city	city	0
.	.	.	.	.	1
[	[	[	[	[	0
HL	HL	np1	HL	HL	0
859.	859.	crd	859.	859.	0
]	]	]	]	]	1
THE	THE	dt	THE	the	0
ENGLISH	ENGLISH	jp	ENGLISH	english	0
VOYAGES	VOYAGES	n2	VOYAGES	voyage	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
principali	principali	fw-la	principali	principali	0
citie	citie	n1	city	city	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
come	come	vvn	come	come	0
within	within	p-acp	within	within	0
3.	3.	crd	3.	3.	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
encountered	encountered	vvn	encountered	encounter	0
by	by	p-acp	by	by	0
