Certaine	Certaine	j	Certain	certain	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
bodily	bodily	j	bodily	bodily	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shoulde	shoulde	vmd	should	shall	0
live	live	vvi	live	live	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
can	can	vmb	can	can	0
speake	speake	vvi	speak	speak	0
the	the	dt	the	the	0
Russe	Russe	n1	Russe	ruff	0
tongue	tongue	n1	tongue	tongue	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
understood	understood	vvn	understood	understand	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Russian	Russian	jp	Russian	russian	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
they	they	pns32	they	they	0
beganne	beganne	vvd	began	begin	0
to	to	pc-acp	to	to	0
hallow	hallow	vvi	hallow	hallow	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
wordes	wordes	n2	words	word	0
,	,	,	,	,	0
Oghaoo	Oghaoo	av	Oghaoo	oghaoo	0
,	,	,	,	,	0
Oghaoo	Oghaoo	av	Oghaoo	oghaoo	0
,	,	,	,	,	0
Oghaoo	Oghaoo	av	Oghaoo	oghaoo	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
together	together	av	together	together	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
thus	thus	av	thus	thus	0
singing	singing	vvg	singing	sing	0
&	&	cc	&	and	0
out	out	av	out	out	0
calling	calling	vvg	calling	call	0
,	,	,	,	,	0
I	I	pns11	I	i	0
sawe	sawe	vvd	saw	see	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
finger	finger	n1	finger	finger	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
two	two	crd	two	two	0
times	times	n2	times	time	0
together	together	av	together	together	0
thrust	thrust	vvn	thrust	thrust	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
gowne	gowne	n1	gown	gown	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
.	.	.	.	.	1
I	I	pns11	I	i	0
asked	asked	vvd	asked	ask	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
sate	sate	vvd	sat	sit	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
sawe	sawe	vvd	saw	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
saide	saide	vvd	said	say	0
,	,	,	,	,	0
not	not	xx	not	not	0
his	his	po31	his	his	0
finger	finger	n1	finger	finger	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
yet	yet	av	yet	yet	0
dead	dead	j	dead	dead	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
appeare	appeare	vvi	appear	appear	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
gowne	gowne	n1	gown	gown	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
beast	beast	n1	beast	beast	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
nor	nor	ccx	nor	nor	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
tell	tell	vvi	tell	tell	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
looked	looked	vvd	looked	look	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
gowne	gowne	n1	gown	gown	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
hole	hole	n1	hold	hole	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
seene	seene	vvn	seen	see	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
lifted	lifted	vvd	lifted	lift	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
head	head	n1	head	head	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
shoulder	shoulder	n1	shoulder	shoulder	0
and	and	cc	and	and	0
arme	arme	n1	arm	arm	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
forth	forth	av	forth	forth	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
farre	farre	av-j	far	far	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
service	service	n1	service	service	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
sawe	sawe	vvd	saw	see	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
houres	houres	n2	hours	hour	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
worship	worship	vvi	worship	worship	0
their	their	po32	their	their	0
Idoles	Idoles	n2	Idols	idol	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
not	not	xx	not	not	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
stuffe	stuffe	n1	stuff	stuff	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
lay	lay	vvd	lay	lie	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
served	served	vvd	served	serve	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
asked	asked	vvd	asked	ask	0
him	him	pno31	him	he	0
what	what	r-crq	what	what	0
their	their	po32	their	their	0
God	God	n1	God	god	0
saide	saide	vvd	said	say	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
lay	lay	vvd	lay	lie	0
as	as	p-acp	as	as	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
people	people	n1	people	people	0
doeth	doeth	vdz	doth	do	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
doe	doe	vdi	do	do	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
lift	lift	n1	lift	lift	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Januarie	Januarie	np1	Januarie	Januarie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
1556.	1556.	crd	1556.	1556.	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
English	English	jp	English	english	0
account	account	n1	account	account	0
.	.	.	.	.	1
349	349	crd	349	349	0
[	[	[	[	[	0
A	A	dt	A	a	1
