[	[	[	[	[	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
preaching	preaching	vvg	preaching	preach	0
have	have	vhb	have	have	0
they	they	pns32	they	they	0
none	none	pix	none	none	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
Lent	Lent	n1	Lent	lent	0
is	is	vbz	is	be	0
after	after	p-acp	after	after	0
Christmas	Christmas	np1	Christmas	Christmas	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
abstinence	abstinence	n1	abstinence	abstinence	0
from	from	p-acp	from	from	0
flesh	flesh	n1	flesh	flesh	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
meats	meats	n2	meats	meat	0
and	and	cc	and	and	0
drinks	drinks	n2	drinks	drink	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
day	day	n1	day	day	0
be	be	vbb	be	be	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
skie	skie	n1	sky	sky	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
eate	eate	vvb	eat	eat	0
somtimes	somtimes	av	sometimes	sometime	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
night	night	n1	night	night	0
Their	Their	po32	Their	their	0
priests	priests	n2	priests	priest	0
And	And	cc	And	and	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
religion	religion	n1	religion	religion	0
to	to	pc-acp	to	to	0
drinke	drinke	vvi	drink	drink	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
n’^t	n’^t	j	n’^t	n’^t	0
the7	the7	n1	the7	the7	0
wi^	wi^	n1	wi^	wi^	0
take	take	vvb	take	take	0
excesse	excesse	n1	excess	excess	0
thereof	thereof	av	thereof	thereof	0
and	and	cc	and	and	0
en	en	fw-fr	en	en	0
'	'	'	'	'	0
be	be	vbb	be	be	0
drunken	drunken	j	drunken	drunken	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
Lent	Lent	n1	Lent	lent	0
beginneth	beginneth	vvz	begins	begin	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
new	new	j	new	new	0
Moone	Moone	n1	Moon	moon	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
seene	seene	vvn	seen	see	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
yet	yet	av	yet	yet	0
doeth	doeth	vdz	doth	do	0
their	their	po32	their	their	0
Lent	Lent	n1	Lent	lent	0
end	end	n1	end	end	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
the	the	dt	the	the	0
next	next	ord	next	next	0
new	new	j	new	new	0
Moone	Moone	n1	Moon	moon	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
same	same	d	same	same	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
close	close	j	close	close	0
weather	weather	n1	weather	weather	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
long	long	j	long	long	0
time	time	n1	time	time	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
saints	saints	n2	saints	saint	0
They	They	pns32	They	they	0
have	have	vhb	have	have	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
certaine	certaine	j	certain	certain	0
holy	holy	j	holy	holy	0
men	men	n2	men	man	0
whom	whom	r-crq	whom	who	0
they	they	pns32	they	they	0
and	and	cc	and	and	0
holy	holy	j	holy	holy	0
men	men	n2	men	man	0
.	.	.	.	.	0
getes	getes	n2	getes	gete	0
,	,	,	,	,	0
counted	counted	vvn	counted	count	0
holy	holy	j	holy	holy	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
or	or	cc	or	or	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
ancestors	ancestors	n2	ancestors	ancestor	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
on	on	p-acp	on	on	0
pilgrimage	pilgrimage	n1	pilgrimage	pilgrimage	0
at	at	p-acp	at	at	0
Mecha	Mecha	np1	Mecha	Mecha	0
in	in	p-acp	in	in	0
Arabia	Arabia	np1	Arabia	Arabia	0
,	,	,	,	,	0
Pilgrimage	Pilgrimage	n1	Pilgrimage	pilgrimage	0
.	.	.	.	.	0
for	for	p-acp	for	for	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
goeth	goeth	vvz	goes	go	0
thither	thither	av	thither	thither	0
on	on	p-acp	on	on	0
pilgrimage	pilgrimage	n1	pilgrimage	pilgrimage	0
to	to	pc-acp	to	to	0
visite	visite	vvi	visit	visit	0
the	the	dt	the	the	0
sepulchre	sepulchre	n1	sepulchre	sepulchre	0
of	of	pp-f	of	of	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
,	,	,	,	,	0
both	both	av-d	both	both	0
he	he	pns31	he	he	0
and	and	cc	and	and	0
all	all	d	all	all	0
his	his	po31	his	his	0
posteritie	posteritie	n1	posterity	posterity	0
are	are	vbr	are	be	0
ever	ever	av	ever	ever	0
after	after	a-acp	after	after	0
called	called	vvn	called	call	0
Setes	Setes	vvz	Setes	set	0
,	,	,	,	,	0
and	and	cc	and	and	0
counted	counted	vvn	counted	count	0
for	for	p-acp	for	for	0
holy	holy	j	holy	holy	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
lesse	lesse	dc	less	less	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
162	162	crd	162	162	0
contrary	contrary	n-jn	contrary	contrary	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
beleeved	beleeved	vvn	believed	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
lie	lie	vvi	lie	lie	0
,	,	,	,	,	0
although	although	cs	although	although	0
he	he	pns31	he	he	0
lie	lie	vvb	lie	lie	0
never	never	av-x	never	never	0
so	so	av	so	so	0
shamefully	shamefully	av-j	shamefully	shameful	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
too	too	av	too	too	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
pride	pride	n1	pride	pride	0
is	is	vbz	is	be	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
spirituali	spirituali	fw-la	spirituali	spirituali	0
pride	pride	n1	pride	pride	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mind	mind	n1	mind	mind	0
puffed	puffed	vvd	puffed	puff	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
holinesse	holinesse	n1	holiness	holiness	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Setes	Setes	vvz	Setes	set	0
do	do	vdb	do	do	0
use	use	vvi	use	use	0
to	to	pc-acp	to	to	0
shave	shave	vvi	shave	shave	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
all	all	d	all	all	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
temples	temples	n2	temples	temple	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
leave	leave	vvb	leave	leave	0
unshaven	unshaven	j-vvn	unshaven	unshaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
braid	braid	vvi	braid	braid	0
the	the	dt	the	the	0
same	same	d	same	same	0
as	as	p-acp	as	as	0
women	women	n2	women	woman	0
do	do	vdb	do	do	0
their	their	po32	their	their	0
haire	haire	n1	hair	hair	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
weare	weare	vvi	wear	wear	0
it	it	pn31	it	it	0
as	as	a-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
grow	grow	vvi	grow	grow	0
.	.	.	.	.	1
Every	Every	np1	Every	Every	0
morning	morning	n1	morning	morning	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
to	to	p-acp	to	to	0
worship	worship	n1	worship	worship	0
God	God	np1	God	God	0
,	,	,	,	,	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
,	,	,	,	,	0
Their	Their	po32	Their	their	0
prater	prater	n1	prater	prater	0
and	and	cc	and	and	0
Mortus	Mortus	np1	Mortus	Mortus	0
Ali	Ali	np1	Ali	Ali	0
,	,	,	,	,	0
8c	8c	av	8c	8c	0
in	in	p-acp	in	in	0
praying	praying	vvg	praying	pray	0
turne	turne	n1	turn	turn	0
themselves	themselves	px32	themselves	themselves	0
toward	toward	p-acp	towards	towards	0
&	&	cc	&	and	0
w°r-the	w°r-the	j	w°r-the	w°r-the	0
South	South	n1	South	south	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
Mecha	Mecha	np1	Mecha	Mecha	0
lieth	lieth	vvz	lies	lie	0
that	that	d	that	that	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
travell	travell	n1	travel	travel	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
will	will	vmb	will	will	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
.	.	.	.	.	1
(	(	(	(	(	0
as	as	c-acp	as	as	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
riseth	riseth	vvz	riseth	rise	0
)	)	)	)	)	0
light	light	j	light	light	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
horses	horses	n2	horses	horse	0
,	,	,	,	,	0
turning	turning	vvg	turning	turn	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
South	South	n1	South	south	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
lay	lay	vvi	lay	lay	0
their	their	po32	their	their	0
gownes	gownes	n2	gowns	gown	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
swords	swords	n2	swords	sword	0
and	and	cc	and	and	0
beads	beads	n2	beads	bead	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
standing	standing	vvg	standing	stand	0
upright	upright	av-j	upright	upright	0
worship	worship	n1	worship	worship	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
South	South	n1	South	south	0
:	:	:	:	:	0
and	and	cc	and	and	0
many	many	d	many	many	0
times	times	n2	times	time	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
prayers	prayers	n2	prayers	prayer	0
kneele	kneele	vvi	kneel	kneel	0
downe	downe	a-acp	down	down	0
and	and	cc	and	and	0
kisse	kisse	vvi	kiss	kiss	0
their	their	po32	their	their	0
beads	beads	n2	beads	bead	0
,	,	,	,	,	0
or	or	cc	or	or	0
somwhat	somwhat	av	somewhat	somewhat	0
els	els	av	else	else	0
that	that	cst	that	that	0
lieth	lieth	vvz	lies	lie	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
men	men	n2	men	man	0
or	or	cc	or	or	0
women	women	n2	women	woman	0
doe	doe	vdb	do	do	0
never	never	av-x	never	never	0
goe	goe	vvi	go	go	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
water	water	n1	water	water	0
,	,	,	,	,	0
Washing	Washing	vvg	Washing	wash	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
pot	pot	n1	pot	pot	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
spout	spout	n1	spout	spout	0
,	,	,	,	,	0
outward	outward	j	outward	outward	0
clen-and	clen-and	j	clen-and	clen-and	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
water	water	n1	water	water	0
,	,	,	,	,	0
they	they	pns32	they	they	0
flash	flash	vvi	flash	flash	0
some	some	d	some	some	0
water	water	n1	water	water	0
linesse-upon	linesse-upon	j	linesse-upon	linesse-upon	0
their	their	po32	their	their	0
privy	privy	j	privy	privy	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
doe	doe	vdb	do	do	0
the	the	dt	the	the	0
women	women	n2	women	woman	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
men	men	n2	men	man	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
religion	religion	n1	religion	religion	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
the	the	dt	the	the	0
men	men	n2	men	man	0
do	do	vdb	do	do	0
cowre	cowre	vvi	cowre	cower	0
downe	downe	a-acp	down	down	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
women	women	n2	women	woman	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
they	they	pns32	they	they	0
earnestly	earnestly	av-j	earnestly	earnest	0
affirme	affirme	vvi	affirm	affirm	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
sweare	sweare	vvi	swear	swear	0
Their	Their	po32	Their	their	0
.	.	.	.	.	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
,	,	,	,	,	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
,	,	,	,	,	0
or	or	cc	or	or	0
Mortus	Mortus	np1	Mortus	Mortus	0
Ali	Ali	np1	Ali	Ali	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
by	by	p-acp	by	by	0
swearin&-all	swearin&-all	j	swearin&-all	swearin&-all	0
at	at	p-acp	at	at	0
ones	ones	pig	ones	one	0
:	:	:	:	:	0
as	as	a-acp	as	as	0
thus	thus	av	thus	thus	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
language	language	n1	language	language	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Olla	Olla	fw-mi	Olla	olla	0
,	,	,	,	,	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
,	,	,	,	,	0
Ali.	Ali.	np1	Ali.	Ali.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
sweare	sweare	vvi	swear	swear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Shaughs	Shaughs	vvz	Shaughs	shaugh	0
head	head	n1	head	head	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
saying	saying	vvg	saying	say	0
Shaugham	Shaugham	np1	Shaugham	Shaugham	0
basshe	basshe	vvi	bash	bash	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
then	then	av	then	then	0
beleeve	beleeve	vvi	believe	believe	0
him	him	pno31	him	he	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
.	.	.	.	.	1
The	The	dt	The	the	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
keepeth	keepeth	vvz	keepeth	keep	0
a	a	av	a	a	0
great	great	j	great	great	0
magnificence	magnificence	n1	magnificence	magnificence	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
court	court	n1	court	court	0
:	:	:	:	:	0
The	The	dt	The	the	0
kings	kings	n2	kings	king	0
and	and	cc	and	and	0
although	although	cs	although	although	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
moneth	moneth	n1	month	month	0
or	or	cc	or	or	0
six	six	crd	six	six	0
weekes	weekes	ng2	weeks	week	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
nobilitie	nobilitie	n1	nobility	nobility	0
or	or	cc	or	or	0
counsaile	counsaile	n1	counsel	counsel	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
goe	goe	vvb	go	go	0
they	they	pns32	they	they	0
daily	daily	av-j	daily	daily	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
court	court	n1	court	court	0
,	,	,	,	,	0
and	and	cc	and	and	0
tary	tary	vvi	tarry	tarry	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
time	time	n1	time	time	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
knowen	knowen	vvn	known	know	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
whether	whether	cs	whither	whether	0
hee	hee	pns31	he	he	0
will	will	vmb	will	will	0
com	com	vvi	come	come	0
-	-	-	-	-	0
163	163	crd	163	163	0
I57+	I57+	np1	I57+	I57+	0
-	-	-	-	-	0
[	[	[	[	[	0
I	I	pns11	I	i	0
.	.	.	.	.	0
400.	400.	crd	400.	400.	0
]	]	]	]	]	0
maund	maund	vvi	maund	maund	0
them	them	pno32	them	they	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
or	or	cc	or	or	0
not	not	xx	not	not	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
is	is	vbz	is	be	0
watched	watched	vvn	watched	watch	0
every	every	d	every	every	0
night	night	n1	night	night	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
his	his	po31	his	his	0
Pursuivants	Pursuivants	n2	Pursuivants	pursuivant	0
.	.	.	.	.	1
Curshes	Curshes	n2	Curshes	cursh	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
useth	useth	vvz	uses	use	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Countreis	Countreis	n2	Countries	country	0
about	about	p-acp	about	about	0
his	his	po31	his	his	0
greatest	greatest	js	greatest	great	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
he	he	pns31	he	he	0
sendeth	sendeth	vvz	sends	send	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
nobilitie	nobilitie	n1	nobility	nobility	0
)	)	)	)	)	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
obey	obey	vvi	obey	obey	0
them	them	pno32	them	they	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
messenger	messenger	n1	messenger	messenger	0
should	should	vmd	should	shall	0
beat	beat	vvi	beatrice	beat	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
.	.	.	.	.	1
The	The	dt	The	the	0
kings	kings	ng1	kings	king	0
company	company	n1	company	company	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
wives	wives	n2	wives	wife	0
and	and	cc	and	and	0
concubines	concubines	n2	concubines	concubine	0
.	.	.	.	.	1
The	The	dt	The	the	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
occupieth	occupieth	vvz	occupieth	occupi	0
himselfe	himselfe	px31	himself	himself	0
alwayes	alwayes	av	always	always	0
two	two	crd	two	two	0
dayes	dayes	n2	days	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
weeke	weeke	n1	week	week	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Bathstove	Bathstove	n1	Bathstove	bathstove	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
disposed	disposed	vvn	disposed	dispose	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
he	he	pns31	he	he	0
taketh	taketh	vvz	takes	take	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
five	five	crd	five	five	0
or	or	cc	or	or	0
sixe	sixe	crd	sixe	six	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
concubines	concubines	n2	concubines	concubine	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
or	or	cc	or	or	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
day	day	n1	day	day	0
they	they	pns32	they	they	0
consume	consume	vvb	consume	consume	0
in	in	p-acp	in	in	0
washing	washing	vvg	washing	wash	0
,	,	,	,	,	0
rubbing	rubbing	vvg	rubbing	rub	0
,	,	,	,	,	0
and	and	cc	and	and	0
bathing	bathing	vvg	bathing	bathe	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
paring	paring	n-vvg	paring	pare	0
his	his	png31	his	he	0
nailes	nailes	n2	nails	nail	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
matters	matters	n2	matters	matter	0
.	.	.	.	.	1
The	The	dt	The	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
hee	hee	pns31	he	he	0
spendeth	spendeth	vvz	spendeth	spend	0
amongst	amongst	p-acp	among	among	0
his	his	po31	his	his	0
wives	wives	n2	wives	wife	0
and	and	cc	and	and	0
concubines	concubines	n2	concubines	concubine	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
reigned	reigned	vvn	reigned	reign	0
about	about	p-acp	about	about	0
fiftie	fiftie	crd	fiftie	fifty	0
and	and	cc	and	and	0
foure	foure	crd	foure	four	0
yeeres	yeeres	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
therefore	therefore	av	therefore	therefore	0
counted	counted	vvn	counted	count	0
a	a	dt	a	a	0
very	very	j	very	very	0
holy	holy	j	holy	holy	0
man	man	n1	man	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
ever	ever	av	ever	ever	0
esteeme	esteeme	vvb	esteem	esteem	0
their	their	po32	their	their	0
kings	kings	n2	kings	king	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
reigned	reigned	vvn	reigned	reign	0
fiftie	fiftie	crd	fiftie	fifty	0
yeeres	yeeres	n2	years	year	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
measure	measure	vvb	measure	measure	0
the	the	dt	the	the	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
,	,	,	,	,	0
or	or	cc	or	or	0
his	his	po31	his	his	0
displeasure	displeasure	n1	displeasure	displeasure	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
misfortune	misfortune	n1	misfortune	misfortune	0
or	or	cc	or	or	0
adversitie	adversitie	n1	adversity	adversity	0
.	.	.	.	.	1
The	The	dt	The	the	0
great	great	j	great	great	0
Turke	Turke	np1	Turke	Turk	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
Shaugh	Shaugh	uh	Shaugh	shaugh	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
reverence	reverence	n1	reverence	reverence	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
reigned	reigned	vvn	reigned	reign	0
king	king	n1	king	king	0
so	so	av	so	so	0
long	long	j	long	long	0
time	time	n1	time	time	0
.	.	.	.	.	1
The	The	dt	The	the	0
succession	succession	n1	succession	succession	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
kingdom	kingdom	n1	kingdom	kingdom	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sayd	sayd	vvn	said	say	0
before	before	p-acp	before	before	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
foure	foure	crd	foure	four	0
wives	wives	n2	wives	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
concubines	concubines	n2	concubines	concubine	0
as	as	p-acp	as	as	0
him	him	pno31	him	he	0
