Certaine	Certaine	j	Certain	certain	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	xx	not	not	0
shipping	shipping	vvg	shipping	ship	0
dares	dares	n2	dares	dart	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
small	small	j	small	small	0
barks	barks	n2	barks	bark	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
knowledge	knowledge	n1	knowledge	knowledge	0
may	may	vmb	may	may	0
go	go	vvi	go	go	0
up	up	a-acp	up	up	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
els	els	av	else	else	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
Portugales	Portugales	np2	Portugales	Portugal	0
here	here	av	here	here	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
suffered	suffered	vvn	suffered	suffer	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
their	their	po32	their	their	0
Mines	Mines	n2	Mines	mine	0
of	of	pp-f	of	of	0
treasure	treasure	n1	treasure	treasure	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
being	being	vbg	being	be	0
commanded	commanded	vvn	commanded	command	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
king	king	n1	king	king	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Vice-roy	Vice-roy	n1	Viceroy	viceroy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
authoritie	authoritie	n1	authority	authority	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
About	About	p-acp	About	about	0
twentie	twentie	crd	twentie	twenty	0
leagues	leagues	n2	leagues	league	0
from	from	p-acp	from	from	0
Santos	Santos	np1	Santos	Santos	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
wilde	wilde	j	wild	wild	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
friendship	friendship	n1	friendship	friendship	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Portugales	Portugales	np2	Portugales	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
continuall	continuall	j	continual	continual	0
warres	warres	n2	wars	war	0
with	with	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
other	other	n-jn	other	other	0
Savages	Savages	n2-jn	Savages	savage	0
that	that	cst	that	that	0
dwell	dwell	vvb	dwell	dwell	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
borders	borders	n2	borders	border	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
distant	distant	j	distant	distant	0
from	from	p-acp	from	from	0
Santos	Santos	np1	Santos	Santos	0
about	about	p-acp	about	about	0
400.	400.	crd	400.	400.	0
or	or	cc	or	or	0
500.	500.	crd	500.	500	0
leagues	leagues	n2	leagues	league	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
Savages	Savages	n2-jn	Savages	savage	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
have	have	vhb	have	have	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Looke	Looke	vvb	Look	look	0
what	what	r-crq	what	what	0
Savages	Savages	np1	Savages	Savages	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sell	sell	vvb	fell	sell	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Portugales	Portugales	np2	Portugales	Portugal	0
for	for	p-acp	for	for	0
knives	knives	n2	knives	knife	0
,	,	,	,	,	0
combes	combes	n2	combes	comb	0
,	,	,	,	,	0
axes	axes	n2	axes	axe	0
or	or	cc	or	or	0
hatchets	hatchets	n2	hatchet's	hatchet	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
trifles	trifles	n2	trifles	trifle	0
:	:	:	:	:	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
sell	sell	vvi	fell	sell	0
one	one	pi	one	one	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
pennie-knife	pennie-knife	n1	penny-knife	penny-knife	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Portugal	Portugal	np1	Portugal	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
two	two	crd	two	two	0
yeeres	yeeres	n2	years	year	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
worth	worth	j	worth	worth	0
twentie	twentie	crd	twentie	twenty	0
or	or	cc	or	or	0
thirtie	thirtie	crd	thirtie	thirty	0
duckets	duckets	n2	ducats	ducat	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Portugal	Portugal	np1	Portugal	Portugal	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
This	This	d	This	this	0
people	people	n1	people	people	0
have	have	vhb	have	have	0
also	also	av	also	also	0
continuall	continuall	j	continual	continual	0
warres	warres	n2	wars	war	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
was	was	vbds	was	be	0
tolde	tolde	vvn	told	tell	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Savages	Savages	n2-jn	Savages	savage	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
dwelt	dwelt	vvn	dwelled	dwell	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Portugales	Portugales	np2	Portugales	Portugal	0
these	these	d	these	these	0
seven	seven	crd	seven	seven	0
yeeres	yeeres	n2	years	year	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
master	master	n1	master	master	0
called	called	vvd	called	call	0
Sennor	Sennor	n1	Sennor	signior	0
Manoel	Manoel	np1	Manoel	Manoel	0
Veloso	Veloso	np1	Veloso	Veloso	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
fellowe	fellowe	n1	fellow	fellow	0
would	would	vmd	would	will	0
willingly	willingly	av-j	willingly	willing	0
have	have	vhi	have	have	0
come	come	vvn	come	come	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
for	for	c-acp	for	for	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
There	There	a-acp	There	there	0
are	are	vbr	are	be	0
certaine	certaine	j	certain	certain	0
rockes	rockes	n2	rocks	rock	0
that	that	cst	that	that	0
lie	lie	vvb	lie	lie	0
off	off	a-acp	off	off	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
yle	yle	n1	isle	isle	0
of	of	pp-f	of	of	0
Alcatrarzas	Alcatrarzas	np1	Alcatrarzas	Alcatrarzas	0
and	and	cc	and	and	0
S.	S.	np1	S.	S.	0
Sebastian	Sebastian	np1	Sebastian	Sebastian	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
Theyleof	Theyleof	av	Theyleof	theyleof	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
heed	heed	n1	heed	heed	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
farre	farre	av-j	far	far	0
off	off	a-acp	off	off	0
in	in	p-acp	in	in	0
faire	faire	j	fair	fair	0
Alcatrarzas	Alcatrarzas	np1	Alcatrarzas	Alcatrarzas	0
weather	weather	n1	weather	weather	0
shewe	shewe	vvi	show	show	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
sailes	sailes	n2	sails	sail	0
of	of	pp-f	of	of	0
ships	ships	n2	ships	ship	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
There	There	a-acp	There	there	0
are	are	vbr	are	be	0
other	other	j-jn	other	other	0
rocks	rocks	n2	rocks	rock	0
that	that	cst	that	that	0
lie	lie	vvb	lie	lie	0
off	off	a-acp	off	off	0
S.	S.	n1	S.	saint	0
Catelina	Catelina	np1	Catelina	Catelina	0
also	also	av	also	also	0
five	five	crd	five	five	0
leagues	leagues	n2	leagues	league	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
East	East	n1	East	east	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
South	South	n1	South	south	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
off	off	p-acp	off	off	0
the	the	dt	the	the	0
yland	yland	n1	island	island	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
At	At	p-acp	At	at	0
our	our	po12	our	our	0
comming	comming	n-vvg	coming	come	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Santos	Santos	np1	Santos	Santos	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
foure	foure	crd	foure	four	0
fadom	fadom	n1	fathom	fathom	0
and	and	cc	and	and	0
a	a	dt	a	a	0
halfe	halfe	j-jn	half	half	0
water	water	n1	water	water	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shallowest	shallowest	js	shallowest	shallow	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
league	league	n1	league	league	0
after	after	c-acp	after	after	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
departed	departed	vvn	departed	depart	0
from	from	p-acp	from	from	0
S.	S.	n1	S.	saint	0
Catelina	Catelina	np1	Catelina	Catelina	0
,	,	,	,	,	0
litle	litle	av-j	little	little	0
more	more	av-dc	more	more	0
or	or	cc	or	or	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
after	after	c-acp	after	after	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
runne	runne	vvn	run	run	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
foure	foure	crd	foure	four	0
fadome	fadome	n1	fathom	fathom	0
and	and	cc	and	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
or	or	cc	or	or	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
deeper	deeper	avc-jn	deeper	deep	0
againe	againe	av	again	again	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Before	Before	c-acp	Before	before	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Santos	Santos	np1	Santos	Santos	0
we	we	pns12	we	we	0
rode	rode	vvd	road	ride	0
in	in	p-acp	in	in	0
eight	eight	crd	eight	eight	0
and	and	cc	and	and	0
tenne	tenne	crd	tenne	ten	0
fadome	fadome	n1	fathom	fathom	0
water	water	n1	water	water	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
